response_date,label,percent_mc
2020-07-16,Wyoming,0.6321273964131107
2020-07-17,Alabama,0.8184036654056526
2020-07-17,Alaska,0.7762558355778695
2020-07-17,Arizona,0.8549682953647433
2020-07-17,Arkansas,0.878359048394074
2020-07-17,California,0.9016526549406787
2020-07-17,Colorado,0.8357241198899746
2020-07-17,Connecticut,0.9232743062378982
2020-07-17,Delaware,0.8926618433843927
2020-07-17,District of Columbia (DC),0.9263938152439894
2020-07-17,Florida,0.8483666986816223
2020-07-17,Georgia,0.8390503325527298
2020-07-17,Hawaii,0.8978798297871894
2020-07-17,Idaho,0.717894075216422
2020-07-17,Illinois,0.8714255092574742
2020-07-17,Indiana,0.7952044080209932
2020-07-17,Iowa,0.7916054193980463
2020-07-17,Kansas,0.8529887596389123
2020-07-17,Kentucky,0.8355943470997719
2020-07-17,Louisiana,0.8710565914668321
2020-07-17,Maine,0.8490411179486809
2020-07-17,Maryland,0.9163010460972206
2020-07-17,Massachusetts,0.9193707931145466
2020-07-17,Michigan,0.851400431459747
2020-07-17,Minnesota,0.7961438590634016
2020-07-17,Mississippi,0.8730646115706368
2020-07-17,Missouri,0.7804896628037169
2020-07-17,Montana,0.8031041616081802
2020-07-17,Nebraska,0.7430975850038211
2020-07-17,Nevada,0.8691333448644948
2020-07-17,New Hampshire,0.8294127296345575
2020-07-17,New Jersey,0.9079796293120663
2020-07-17,New Mexico,0.8732360747610138
2020-07-17,New York,0.9150162741944932
2020-07-17,North Carolina,0.8696623764472955
2020-07-17,North Dakota,0.6310556804835981
2020-07-17,Ohio,0.8400663294719712
2020-07-17,Oklahoma,0.7467669014437236
2020-07-17,Oregon,0.869480744577182
2020-07-17,Pennsylvania,0.890889749239781
2020-07-17,Rhode Island,0.9191461448604303
2020-07-17,South Carolina,0.856165670341996
2020-07-17,South Dakota,0.7041160097836272
2020-07-17,Tennessee,0.8373606013204786
2020-07-17,Texas,0.8977792359882655
2020-07-17,Utah,0.812051507128476
2020-07-17,Vermont,0.9287093683627297
2020-07-17,Virginia,0.8808521781311514
2020-07-17,Washington,0.8747680936832286
2020-07-17,West Virginia,0.8394455439959995
2020-07-17,Wisconsin,0.7941865241883825
2020-07-17,Wyoming,0.6137600494743352
2020-07-18,Alabama,0.8174011591399885
2020-07-18,Alaska,0.7914073507293846
2020-07-18,Arizona,0.8630851784816264
2020-07-18,Arkansas,0.8558026574166304
2020-07-18,California,0.9067361366690625
2020-07-18,Colorado,0.856400811619298
2020-07-18,Connecticut,0.9219113281307341
2020-07-18,Delaware,0.9105189862415356
2020-07-18,District of Columbia (DC),0.9406795295297037
2020-07-18,Florida,0.8545130168580158
2020-07-18,Georgia,0.8423688845627
2020-07-18,Hawaii,0.9200887133406107
2020-07-18,Idaho,0.7412706985930455
2020-07-18,Illinois,0.8746121725844065
2020-07-18,Indiana,0.7952973534620194
2020-07-18,Iowa,0.7849387527313797
2020-07-18,Kansas,0.8480854996336114
2020-07-18,Kentucky,0.8316853208026859
2020-07-18,Louisiana,0.852149028441622
2020-07-18,Maine,0.8694492812139871
2020-07-18,Maryland,0.9218653777879758
2020-07-18,Massachusetts,0.9232459983690623
2020-07-18,Michigan,0.851153511105279
2020-07-18,Minnesota,0.8090587219782645
2020-07-18,Mississippi,0.8756924185462699
2020-07-18,Missouri,0.7880221303361844
2020-07-18,Montana,0.7805156390196576
2020-07-18,Nebraska,0.7717911136973499
2020-07-18,Nevada,0.8776737175353022
2020-07-18,New Hampshire,0.8478585695089687
2020-07-18,New Jersey,0.9005816701283929
2020-07-18,New Mexico,0.9108300597234198
2020-07-18,New York,0.9148069980284326
2020-07-18,North Carolina,0.8617258685107876
2020-07-18,North Dakota,0.6326084755146539
2020-07-18,Ohio,0.8310032409597303
2020-07-18,Oklahoma,0.761974274715613
2020-07-18,Oregon,0.8760640230498615
2020-07-18,Pennsylvania,0.8917086468775763
2020-07-18,Rhode Island,0.8783298183298182
2020-07-18,South Carolina,0.8447370989134245
2020-07-18,South Dakota,0.6207826764502937
2020-07-18,Tennessee,0.8469044188474895
2020-07-18,Texas,0.8869567251657546
2020-07-18,Utah,0.8312330928062253
2020-07-18,Vermont,0.9157223553757168
2020-07-18,Virginia,0.8836670972022281
2020-07-18,Washington,0.883457366214581
2020-07-18,West Virginia,0.8540113703265317
2020-07-18,Wisconsin,0.7869715169733755
2020-07-18,Wyoming,0.5470933828076685
2020-07-19,Alabama,0.826924968663798
2020-07-19,Alaska,0.8106381199601538
2020-07-19,Arizona,0.8549144785076477
2020-07-19,Arkansas,0.8693773180501146
2020-07-19,California,0.9046245600626357
2020-07-19,Colorado,0.8644365259050122
2020-07-19,Connecticut,0.925879582098988
2020-07-19,Delaware,0.92480470052725
2020-07-19,District of Columbia (DC),0.9610876927950098
2020-07-19,Florida,0.8563758586858098
2020-07-19,Georgia,0.8419713229406485
2020-07-19,Hawaii,0.9397315704834678
2020-07-19,Idaho,0.7767352340575809
2020-07-19,Illinois,0.8859011709423702
2020-07-19,Indiana,0.8138510515369939
2020-07-19,Iowa,0.7896409470887465
2020-07-19,Kansas,0.8226372636590598
2020-07-19,Kentucky,0.8416933918277061
2020-07-19,Louisiana,0.862133667458519
2020-07-19,Maine,0.8346798178730951
2020-07-19,Maryland,0.9277208845476417
2020-07-19,Massachusetts,0.9266625435585667
2020-07-19,Michigan,0.8506962804598522
2020-07-19,Minnesota,0.8243455914430315
2020-07-19,Mississippi,0.8750121464374263
2020-07-19,Missouri,0.8013957724759673
2020-07-19,Montana,0.7698679016638458
2020-07-19,Nebraska,0.7724016143078505
2020-07-19,Nevada,0.8782148430764277
2020-07-19,New Hampshire,0.8376544878763157
2020-07-19,New Jersey,0.9148636939686703
2020-07-19,New Mexico,0.8887212161860049
2020-07-19,New York,0.9044998448641366
2020-07-19,North Carolina,0.8648749874855948
2020-07-19,North Dakota,0.6070445657402179
2020-07-19,Ohio,0.828093424044561
2020-07-19,Oklahoma,0.767338475731988
2020-07-19,Oregon,0.8887207674539398
2020-07-19,Pennsylvania,0.8851886362759331
2020-07-19,Rhode Island,0.8431649831649831
2020-07-19,South Carolina,0.8488128104359447
2020-07-19,South Dakota,0.6056311612987787
2020-07-19,Tennessee,0.8280268678270812
2020-07-19,Texas,0.8916837352608629
2020-07-19,Utah,0.8466251081982408
2020-07-19,Vermont,0.8978652125185739
2020-07-19,Virginia,0.8942168823999006
2020-07-19,Washington,0.8792410963733113
2020-07-19,West Virginia,0.8748447036598651
2020-07-19,Wisconsin,0.780873267396865
2020-07-19,Wyoming,0.6328076685219541
2020-07-20,Alabama,0.8316902894262493
2020-07-20,Alaska,0.8150825644045983
2020-07-20,Arizona,0.8475845097501373
2020-07-20,Arkansas,0.8671229279219703
2020-07-20,California,0.903610113524615
2020-07-20,Colorado,0.874178263307938
2020-07-20,Connecticut,0.9295732771158042
2020-07-20,Delaware,0.9237573607702327
2020-07-20,District of Columbia (DC),0.9548765126707863
2020-07-20,Florida,0.8605673340161477
2020-07-20,Georgia,0.8489084851573138
2020-07-20,Hawaii,0.9412196657215631
2020-07-20,Idaho,0.7700803982101985
2020-07-20,Illinois,0.8893142401287368
2020-07-20,Indiana,0.8222864256866538
2020-07-20,Iowa,0.7820472119202604
2020-07-20,Kansas,0.8175352228427332
2020-07-20,Kentucky,0.8395480564526052
2020-07-20,Louisiana,0.8579788915646127
2020-07-20,Maine,0.8499231244980706
2020-07-20,Maryland,0.9312730529850105
2020-07-20,Massachusetts,0.925606341261134
2020-07-20,Michigan,0.8443385402311443
2020-07-20,Minnesota,0.8290367321254734
2020-07-20,Mississippi,0.8888536241086912
2020-07-20,Missouri,0.8004408450504515
2020-07-20,Montana,0.7705262295111137
2020-07-20,Nebraska,0.7573064943740209
2020-07-20,Nevada,0.8795073600832305
2020-07-20,New Hampshire,0.8364575063514653
2020-07-20,New Jersey,0.9154007508967048
2020-07-20,New Mexico,0.8893396453758624
2020-07-20,New York,0.9019926215386775
2020-07-20,North Carolina,0.8623684676362757
2020-07-20,North Dakota,0.6108238552337931
2020-07-20,Ohio,0.8360467823163906
2020-07-20,Oklahoma,0.7673002786349674
2020-07-20,Oregon,0.8911193007069034
2020-07-20,Pennsylvania,0.884727588069275
2020-07-20,Rhode Island,0.8301779701779701
2020-07-20,South Carolina,0.859243939409273
2020-07-20,South Dakota,0.5669630624803038
2020-07-20,Tennessee,0.8289476781401567
2020-07-20,Texas,0.8892672174941169
2020-07-20,Utah,0.8702941628407466
2020-07-20,Vermont,0.8677798087918657
2020-07-20,Virginia,0.8791297139292734
2020-07-20,Washington,0.8776462898139658
2020-07-20,West Virginia,0.872478539803018
2020-07-20,Wisconsin,0.7709541803986705
2020-07-20,Wyoming,0.646151467580039
2020-07-21,Alabama,0.8550229869912567
2020-07-21,Alaska,0.84682859615063
2020-07-21,Arizona,0.8502426246045032
2020-07-21,Arkansas,0.8667242568256248
2020-07-21,California,0.9032551404296663
2020-07-21,Colorado,0.8801546852903437
2020-07-21,Connecticut,0.9341413529710089
2020-07-21,Delaware,0.9156644684408871
2020-07-21,District of Columbia (DC),0.9552689773489651
2020-07-21,Florida,0.865173664878834
2020-07-21,Georgia,0.8597035367686918
2020-07-21,Hawaii,0.9346559591578565
2020-07-21,Idaho,0.7656756363054367
2020-07-21,Illinois,0.8987281826969145
2020-07-21,Indiana,0.8206878894066212
2020-07-21,Iowa,0.7755096816539165
2020-07-21,Kansas,0.7798368101443205
2020-07-21,Kentucky,0.8408174196195588
2020-07-21,Louisiana,0.8589115226815756
2020-07-21,Maine,0.8426644372393833
2020-07-21,Maryland,0.9334216396924208
2020-07-21,Massachusetts,0.9253463484059757
2020-07-21,Michigan,0.8520361112198545
2020-07-21,Minnesota,0.8352633420106198
2020-07-21,Mississippi,0.8846179675819296
2020-07-21,Missouri,0.8095974062256462
2020-07-21,Montana,0.7756493822204733
2020-07-21,Nebraska,0.7593473107005515
2020-07-21,Nevada,0.8792837964793851
2020-07-21,New Hampshire,0.8282323981263572
2020-07-21,New Jersey,0.9117752097711637
2020-07-21,New Mexico,0.8964108949283152
2020-07-21,New York,0.8998126586444289
2020-07-21,North Carolina,0.8661314918332963
2020-07-21,North Dakota,0.5733058177157555
2020-07-21,Ohio,0.8468855675912661
2020-07-21,Oklahoma,0.7671865992109432
2020-07-21,Oregon,0.8947955113820537
2020-07-21,Pennsylvania,0.8866941718360675
2020-07-21,Rhode Island,0.8257335257335257
2020-07-21,South Carolina,0.855724270672213
2020-07-21,South Dakota,0.5962147631605759
2020-07-21,Tennessee,0.8245663606494136
2020-07-21,Texas,0.8935683573752504
2020-07-21,Utah,0.8567167410253385
2020-07-21,Vermont,0.8573402483523053
2020-07-21,Virginia,0.8751205199790331
2020-07-21,Washington,0.885246923696896
2020-07-21,West Virginia,0.8756298003072197
2020-07-21,Wisconsin,0.7649282869555585
2020-07-21,Wyoming,0.6514990611629267
2020-07-22,Alabama,0.8596038515951627
2020-07-22,Alaska,0.8303120796341135
2020-07-22,Arizona,0.862846414257473
2020-07-22,Arkansas,0.8615920977045974
2020-07-22,California,0.9047068644470398
2020-07-22,Colorado,0.8862295718206381
2020-07-22,Connecticut,0.9298184826931036
2020-07-22,Delaware,0.9086491623184383
2020-07-22,District of Columbia (DC),0.9438404059203938
2020-07-22,Florida,0.8633598356130698
2020-07-22,Georgia,0.856123938990716
2020-07-22,Hawaii,0.9228708114657813
2020-07-22,Idaho,0.7771394811026147
2020-07-22,Illinois,0.8957062232537744
2020-07-22,Indiana,0.8251995856614366
2020-07-22,Iowa,0.7622249633000737
2020-07-22,Kansas,0.7769248539949543
2020-07-22,Kentucky,0.8475840298978063
2020-07-22,Louisiana,0.8651465811554402
2020-07-22,Maine,0.8246738022274718
2020-07-22,Maryland,0.9356862829495686
2020-07-22,Massachusetts,0.9260092069724217
2020-07-22,Michigan,0.8495614060067395
2020-07-22,Minnesota,0.8411360777131113
2020-07-22,Mississippi,0.8859505901832089
2020-07-22,Missouri,0.8199136766618568
2020-07-22,Montana,0.7811563469111114
2020-07-22,Nebraska,0.7827086552383666
2020-07-22,Nevada,0.8810498875311907
2020-07-22,New Hampshire,0.8190584428299529
2020-07-22,New Jersey,0.9151504873433324
2020-07-22,New Mexico,0.8859942282616485
2020-07-22,New York,0.8971087121613065
2020-07-22,North Carolina,0.8613212957325852
2020-07-22,North Dakota,0.5580601937744795
2020-07-22,Ohio,0.8517412975876163
2020-07-22,Oklahoma,0.7820766253433473
2020-07-22,Oregon,0.8890932304696887
2020-07-22,Pennsylvania,0.8832614828113976
2020-07-22,Rhode Island,0.8245761183261183
2020-07-22,South Carolina,0.8518719126343292
2020-07-22,South Dakota,0.6223559782673083
2020-07-22,Tennessee,0.8132363113883297
2020-07-22,Texas,0.8942206763023298
2020-07-22,Utah,0.8614495844678594
2020-07-22,Vermont,0.8633739661872654
2020-07-22,Virginia,0.8798841066364034
2020-07-22,Washington,0.882738068915314
2020-07-22,West Virginia,0.8618049155145929
2020-07-22,Wisconsin,0.780663956908096
2020-07-22,Wyoming,0.7002003598642254
2020-07-23,Alabama,0.8609536468380877
2020-07-23,Alaska,0.8214685422191474
2020-07-23,Arizona,0.8602979338629919
2020-07-23,Arkansas,0.8602633377775247
2020-07-23,California,0.9053108133436716
2020-07-23,Colorado,0.8939258763977979
2020-07-23,Connecticut,0.9278085878260659
2020-07-23,Delaware,0.9015329908187051
2020-07-23,District of Columbia (DC),0.9509749670619236
2020-07-23,Florida,0.8647083396164411
2020-07-23,Georgia,0.8600255573380445
2020-07-23,Hawaii,0.9318128498195845
2020-07-23,Idaho,0.7847040407061275
2020-07-23,Illinois,0.903597344878252
2020-07-23,Indiana,0.8333913515764357
2020-07-23,Iowa,0.763128836396291
2020-07-23,Kansas,0.7857774246452777
2020-07-23,Kentucky,0.8525077469574458
2020-07-23,Louisiana,0.8732099809339562
2020-07-23,Maine,0.8194654688941385
2020-07-23,Maryland,0.938162777902086
2020-07-23,Massachusetts,0.9278807499821489
2020-07-23,Michigan,0.8541647831016528
2020-07-23,Minnesota,0.8383411209358536
2020-07-23,Mississippi,0.8758054632831469
2020-07-23,Missouri,0.8256653141868933
2020-07-23,Montana,0.7671224330867378
2020-07-23,Nebraska,0.7767021617318731
2020-07-23,Nevada,0.8886388797355675
2020-07-23,New Hampshire,0.805748771135188
2020-07-23,New Jersey,0.9086837030987704
2020-07-23,New Mexico,0.8736764189668556
2020-07-23,New York,0.901244887789687
2020-07-23,North Carolina,0.86327140911127
2020-07-23,North Dakota,0.560688517831375
2020-07-23,Ohio,0.8580642241092183
2020-07-23,Oklahoma,0.7866343806488593
2020-07-23,Oregon,0.8895927309691892
2020-07-23,Pennsylvania,0.8777614031808832
2020-07-23,Rhode Island,0.8238600424220724
2020-07-23,South Carolina,0.8591561974361784
2020-07-23,South Dakota,0.6299503953444839
2020-07-23,Tennessee,0.807698711733083
2020-07-23,Texas,0.8948040000771385
2020-07-23,Utah,0.8730695434562394
2020-07-23,Vermont,0.8413959442092435
2020-07-23,Virginia,0.8782726083785637
2020-07-23,Washington,0.8753425441559376
2020-07-23,West Virginia,0.8477232828615316
2020-07-23,Wisconsin,0.7781326399742347
2020-07-23,Wyoming,0.6716289312927968
2020-07-24,Alabama,0.8554665395155328
2020-07-24,Alaska,0.8122675736961451
2020-07-24,Arizona,0.862485925198986
2020-07-24,Arkansas,0.8613602535085867
2020-07-24,California,0.9070029237855585
2020-07-24,Colorado,0.8875130345812294
2020-07-24,Connecticut,0.922139653585703
2020-07-24,Delaware,0.889378478664193
2020-07-24,District of Columbia (DC),0.9704554865424431
2020-07-24,Florida,0.8635984448283853
2020-07-24,Georgia,0.8616045047064657
2020-07-24,Hawaii,0.910447118776434
2020-07-24,Idaho,0.7930428601048547
2020-07-24,Illinois,0.9041129627462426
2020-07-24,Indiana,0.8357498178524279
2020-07-24,Iowa,0.7793607672692621
2020-07-24,Kansas,0.7876835985306955
2020-07-24,Kentucky,0.8612796767820072
2020-07-24,Louisiana,0.8615332796020826
2020-07-24,Maine,0.8008205109109452
2020-07-24,Maryland,0.937564754895789
2020-07-24,Massachusetts,0.9215753257056611
2020-07-24,Michigan,0.8502732245338352
2020-07-24,Minnesota,0.8328169927123388
2020-07-24,Mississippi,0.8811009600896793
2020-07-24,Missouri,0.8339435856230594
2020-07-24,Montana,0.7525721685364732
2020-07-24,Nebraska,0.7787907164520067
2020-07-24,Nevada,0.8881585082482839
2020-07-24,New Hampshire,0.814804530190947
2020-07-24,New Jersey,0.9048983179769797
2020-07-24,New Mexico,0.8681208634112999
2020-07-24,New York,0.9075708526062967
2020-07-24,North Carolina,0.8654801587199001
2020-07-24,North Dakota,0.6032134347748965
2020-07-24,Ohio,0.8613711024160967
2020-07-24,Oklahoma,0.7951531727810968
2020-07-24,Oregon,0.8954304642926072
2020-07-24,Pennsylvania,0.8832393154403717
2020-07-24,Rhode Island,0.8265338392135163
2020-07-24,South Carolina,0.8589553396553026
2020-07-24,South Dakota,0.6352414006354893
2020-07-24,Tennessee,0.818450600131622
2020-07-24,Texas,0.8924918817531595
2020-07-24,Utah,0.8720254048705726
2020-07-24,Vermont,0.8329925828647057
2020-07-24,Virginia,0.8801915577765047
2020-07-24,Washington,0.8726242725822977
2020-07-24,West Virginia,0.8528253236778581
2020-07-24,Wisconsin,0.7740014328355087
2020-07-24,Wyoming,0.7090438972791914
2020-07-25,Alabama,0.8624746257689021
2020-07-25,Alaska,0.820204081632653
2020-07-25,Arizona,0.8471798027500065
2020-07-25,Arkansas,0.8729276334970194
2020-07-25,California,0.9015393403219065
2020-07-25,Colorado,0.8844100389970309
2020-07-25,Connecticut,0.916702382523432
2020-07-25,Delaware,0.8942486085343229
2020-07-25,District of Columbia (DC),0.9704554865424428
2020-07-25,Florida,0.8652525801667311
2020-07-25,Georgia,0.853708197689924
2020-07-25,Hawaii,0.8984423168556658
2020-07-25,Idaho,0.780797962145671
2020-07-25,Illinois,0.90005054681942
2020-07-25,Indiana,0.8444731347653999
2020-07-25,Iowa,0.7793607672692622
2020-07-25,Kansas,0.763208074055171
2020-07-25,Kentucky,0.8854267983171884
2020-07-25,Louisiana,0.870461851030654
2020-07-25,Maine,0.786534796625231
2020-07-25,Maryland,0.9372976767309129
2020-07-25,Massachusetts,0.9168791023887481
2020-07-25,Michigan,0.8605375664910906
2020-07-25,Minnesota,0.8340477880607812
2020-07-25,Mississippi,0.8935233203381264
2020-07-25,Missouri,0.8268974402790418
2020-07-25,Montana,0.7470776630419678
2020-07-25,Nebraska,0.754065441726732
2020-07-25,Nevada,0.872630557937725
2020-07-25,New Hampshire,0.8403147342725796
2020-07-25,New Jersey,0.9011747232759415
2020-07-25,New Mexico,0.8494873230386291
2020-07-25,New York,0.9053796525178683
2020-07-25,North Carolina,0.8730893879786139
2020-07-25,North Dakota,0.5960705776320394
2020-07-25,Ohio,0.8724584040033982
2020-07-25,Oklahoma,0.7692315137949217
2020-07-25,Oregon,0.8861461053877548
2020-07-25,Pennsylvania,0.882259723603637
2020-07-25,Rhode Island,0.8435406419346048
2020-07-25,South Carolina,0.8678629026805126
2020-07-25,South Dakota,0.670955686349775
2020-07-25,Tennessee,0.8225122247814819
2020-07-25,Texas,0.89546807222935
2020-07-25,Utah,0.8835160881003863
2020-07-25,Vermont,0.8142335641056868
2020-07-25,Virginia,0.880351621802115
2020-07-25,Washington,0.8759159118186374
2020-07-25,West Virginia,0.8433015141540486
2020-07-25,Wisconsin,0.787452267714915
2020-07-25,Wyoming,0.7471391353744296
2020-07-26,Alabama,0.8649547844990608
2020-07-26,Alaska,0.832108843537415
2020-07-26,Arizona,0.8489938617069228
2020-07-26,Arkansas,0.8703419838525462
2020-07-26,California,0.906686639947428
2020-07-26,Colorado,0.8725052770922689
2020-07-26,Connecticut,0.8950573608784103
2020-07-26,Delaware,0.8585343228200369
2020-07-26,District of Columbia (DC),0.9704554865424428
2020-07-26,Florida,0.8648860519662736
2020-07-26,Georgia,0.8518267793095118
2020-07-26,Hawaii,0.9073708882842373
2020-07-26,Idaho,0.7794243357720446
2020-07-26,Illinois,0.8891970885311424
2020-07-26,Indiana,0.8520280798203449
2020-07-26,Iowa,0.743718924325188
2020-07-26,Kansas,0.7604608213079183
2020-07-26,Kentucky,0.8736620924348355
2020-07-26,Louisiana,0.8631227146592595
2020-07-26,Maine,0.8147922534541163
2020-07-26,Maryland,0.9202908740098245
2020-07-26,Massachusetts,0.9185160071506528
2020-07-26,Michigan,0.8571101109782675
2020-07-26,Minnesota,0.8266460213839613
2020-07-26,Mississippi,0.8942035924469702
2020-07-26,Missouri,0.8199287991640591
2020-07-26,Montana,0.778133563663086
2020-07-26,Nebraska,0.7870324746937649
2020-07-26,Nevada,0.8685180038251709
2020-07-26,New Hampshire,0.8709269791705387
2020-07-26,New Jersey,0.8962107123551175
2020-07-26,New Mexico,0.8545893638549555
2020-07-26,New York,0.910024268985145
2020-07-26,North Carolina,0.8713532768675027
2020-07-26,North Dakota,0.6460705776320393
2020-07-26,Ohio,0.8856824680749199
2020-07-26,Oklahoma,0.7748871484828145
2020-07-26,Oregon,0.8657792124222775
2020-07-26,Pennsylvania,0.8837979911613221
2020-07-26,Rhode Island,0.8768739752679381
2020-07-26,South Carolina,0.8633542907250922
2020-07-26,South Dakota,0.7099167253108138
2020-07-26,Tennessee,0.8298927112226336
2020-07-26,Texas,0.8975731676505577
2020-07-26,Utah,0.8655266701109683
2020-07-26,Vermont,0.8499478498199726
2020-07-26,Virginia,0.8756597690089963
2020-07-26,Washington,0.8844193131791815
2020-07-26,West Virginia,0.8480634189159535
2020-07-26,Wisconsin,0.7968447840003263
2020-07-26,Wyoming,0.7114248496601437
2020-07-27,Alabama,0.8650225535421621
2020-07-27,Alaska,0.8305504019789733
2020-07-27,Arizona,0.8534949102466394
2020-07-27,Arkansas,0.8725285727738291
2020-07-27,California,0.9046007819674777
2020-07-27,Colorado,0.862204204844294
2020-07-27,Connecticut,0.890025360801878
2020-07-27,Delaware,0.8670258313115454
2020-07-27,District of Columbia (DC),0.9701731601731601
2020-07-27,Florida,0.8712848030646713
2020-07-27,Georgia,0.8523107673711395
2020-07-27,Hawaii,0.8826456135589625
2020-07-27,Idaho,0.7953959418057625
2020-07-27,Illinois,0.8877172267172406
2020-07-27,Indiana,0.848655195783009
2020-07-27,Iowa,0.745849868316597
2020-07-27,Kansas,0.7766056353979378
2020-07-27,Kentucky,0.8878163470072086
2020-07-27,Louisiana,0.8687026585953677
2020-07-27,Maine,0.7987850048887283
2020-07-27,Maryland,0.9149736353825301
2020-07-27,Massachusetts,0.91866723207252
2020-07-27,Michigan,0.8571480393316081
2020-07-27,Minnesota,0.8267587422671625
2020-07-27,Mississippi,0.8848629331063108
2020-07-27,Missouri,0.8306366343752056
2020-07-27,Montana,0.7821134547397511
2020-07-27,Nebraska,0.7959328090210442
2020-07-27,Nevada,0.8657969153897968
2020-07-27,New Hampshire,0.876924580130155
2020-07-27,New Jersey,0.895062753171444
2020-07-27,New Mexico,0.85150494827054
2020-07-27,New York,0.9155059965598957
2020-07-27,North Carolina,0.8738254285188609
2020-07-27,North Dakota,0.6500721782722955
2020-07-27,Ohio,0.8873398914190903
2020-07-27,Oklahoma,0.7872969608926268
2020-07-27,Oregon,0.8540734575529318
2020-07-27,Pennsylvania,0.8842018736445478
2020-07-27,Rhode Island,0.8720038453978083
2020-07-27,South Carolina,0.8637362616952984
2020-07-27,South Dakota,0.7256866696521869
2020-07-27,Tennessee,0.8373374092750664
2020-07-27,Texas,0.8985680002761348
2020-07-27,Utah,0.8575901621744604
2020-07-27,Vermont,0.8862832535466805
2020-07-27,Virginia,0.8863609725673428
2020-07-27,Washington,0.8788279924695841
2020-07-27,West Virginia,0.8491173616197956
2020-07-27,Wisconsin,0.8098522858516415
2020-07-27,Wyoming,0.6817545199898141
2020-07-28,Alabama,0.8541207276063819
2020-07-28,Alaska,0.8321377035662749
2020-07-28,Arizona,0.853396933467136
2020-07-28,Arkansas,0.8827973737403045
2020-07-28,California,0.905023561118529
2020-07-28,Colorado,0.8584006396225848
2020-07-28,Connecticut,0.8850674213989153
2020-07-28,Delaware,0.8825078862024673
2020-07-28,District of Columbia (DC),0.9428076685219542
2020-07-28,Florida,0.8683307288730111
2020-07-28,Georgia,0.851984838473782
2020-07-28,Hawaii,0.8859423168556656
2020-07-28,Idaho,0.7935777599875807
2020-07-28,Illinois,0.8811393081935092
2020-07-28,Indiana,0.8610003242511279
2020-07-28,Iowa,0.7608324467138097
2020-07-28,Kansas,0.8089185605680057
2020-07-28,Kentucky,0.8901122653745553
2020-07-28,Louisiana,0.874418059509832
2020-07-28,Maine,0.8054209495891891
2020-07-28,Maryland,0.9092327251570537
2020-07-28,Massachusetts,0.9233950437114947
2020-07-28,Michigan,0.8563534752459048
2020-07-28,Minnesota,0.827960633062962
2020-07-28,Mississippi,0.8955308366313571
2020-07-28,Missouri,0.8350956886904441
2020-07-28,Montana,0.7774381300644265
2020-07-28,Nebraska,0.7893394024276376
2020-07-28,Nevada,0.8657644626085933
2020-07-28,New Hampshire,0.8728595394797485
2020-07-28,New Jersey,0.9003283209370118
2020-07-28,New Mexico,0.8465425422555024
2020-07-28,New York,0.9139575450114443
2020-07-28,North Carolina,0.8733400790280863
2020-07-28,North Dakota,0.663144073697132
2020-07-28,Ohio,0.888323344667352
2020-07-28,Oklahoma,0.777051324176402
2020-07-28,Oregon,0.8607385316093101
2020-07-28,Pennsylvania,0.8809773507581181
2020-07-28,Rhode Island,0.8664482898422528
2020-07-28,South Carolina,0.8540101182735027
2020-07-28,South Dakota,0.7074793867390216
2020-07-28,Tennessee,0.840951687537232
2020-07-28,Texas,0.8934483439809228
2020-07-28,Utah,0.8669069323607959
2020-07-28,Vermont,0.8958070630704901
2020-07-28,Virginia,0.8925536670364347
2020-07-28,Washington,0.8799061918765745
2020-07-28,West Virginia,0.8562602187626526
2020-07-28,Wisconsin,0.8196760870423492
2020-07-28,Wyoming,0.6634199134199135
2020-07-29,Alabama,0.8545208876704075
2020-07-29,Alaska,0.8310039167182025
2020-07-29,Arizona,0.8449495250197275
2020-07-29,Arkansas,0.8610109968518868
2020-07-29,California,0.9021301596877338
2020-07-29,Colorado,0.8548831933642124
2020-07-29,Connecticut,0.8914869512361665
2020-07-29,Delaware,0.8850589066106307
2020-07-29,District of Columbia (DC),0.9418138797020784
2020-07-29,Florida,0.8709478732278046
2020-07-29,Georgia,0.8567588071298803
2020-07-29,Hawaii,0.8710857594786166
2020-07-29,Idaho,0.7924439731395081
2020-07-29,Illinois,0.885894301627748
2020-07-29,Indiana,0.861312375677203
2020-07-29,Iowa,0.7652212990289292
2020-07-29,Kansas,0.8070686119554674
2020-07-29,Kentucky,0.8944823678459237
2020-07-29,Louisiana,0.8668732233935672
2020-07-29,Maine,0.8131413143308304
2020-07-29,Maryland,0.9073807714375605
2020-07-29,Massachusetts,0.9210787459916097
2020-07-29,Michigan,0.853656254501104
2020-07-29,Minnesota,0.8309524288939498
2020-07-29,Mississippi,0.8964388269461271
2020-07-29,Missouri,0.8299310810413644
2020-07-29,Montana,0.7633045263123667
2020-07-29,Nebraska,0.7804505135387487
2020-07-29,Nevada,0.8676854739281008
2020-07-29,New Hampshire,0.8812111878313968
2020-07-29,New Jersey,0.8990450279588035
2020-07-29,New Mexico,0.8539830184459786
2020-07-29,New York,0.9124602078497714
2020-07-29,North Carolina,0.8708950089846806
2020-07-29,North Dakota,0.6891180996711581
2020-07-29,Ohio,0.8875397889350629
2020-07-29,Oklahoma,0.7713343052259645
2020-07-29,Oregon,0.8598575340489957
2020-07-29,Pennsylvania,0.8790197207592509
2020-07-29,Rhode Island,0.8622391061687833
2020-07-29,South Carolina,0.8581457319382595
2020-07-29,South Dakota,0.6868792971734148
