percent_mc,mc_se,percent_mc_unw,mc_se_unw,sample_size,country,iso_code,gid_0,survey_date
0.904143,0.016071,0.938053,0.019626,226.0,Costa Rica,CRI,CRI,2020-11-17
0.873712,0.014088,0.916883,0.016951,385.0,Costa Rica,CRI,CRI,2020-11-18
0.898846,0.013782,0.920103,0.015328,388.0,Costa Rica,CRI,CRI,2020-11-19
0.880323,0.014288,0.900227,0.015474,441.0,Costa Rica,CRI,CRI,2020-11-20
0.908614,0.014386,0.910941,0.014554,393.0,Costa Rica,CRI,CRI,2020-11-21
0.910192,0.011112,0.940529,0.013433,454.0,Costa Rica,CRI,CRI,2020-11-22
0.902064,0.012981,0.924939,0.014643,413.0,Costa Rica,CRI,CRI,2020-11-23
0.885681,0.012207,0.914449,0.013887,526.0,Costa Rica,CRI,CRI,2020-11-24
0.877687,0.013624,0.910959,0.015673,438.0,Costa Rica,CRI,CRI,2020-11-25
0.932892,0.01074,0.944812,0.011769,453.0,Costa Rica,CRI,CRI,2020-11-26
0.932892,0.01074,0.944812,0.011769,453.0,Costa Rica,CRI,CRI,2020-11-26
0.867555,0.014911,0.890661,0.016197,439.0,Costa Rica,CRI,CRI,2020-11-27
0.892086,0.01357,0.913753,0.014998,429.0,Costa Rica,CRI,CRI,2020-11-28
0.924654,0.012381,0.922747,0.01224,466.0,Costa Rica,CRI,CRI,2020-11-29
0.871286,0.012497,0.916497,0.015128,491.0,Costa Rica,CRI,CRI,2020-11-30
0.897799,0.012446,0.924612,0.014279,451.0,Costa Rica,CRI,CRI,2020-12-01
0.925704,0.011647,0.934066,0.012308,455.0,Costa Rica,CRI,CRI,2020-12-02
0.888763,0.011081,0.931166,0.013762,523.0,Costa Rica,CRI,CRI,2020-12-03
0.910903,0.011629,0.929752,0.012963,484.0,Costa Rica,CRI,CRI,2020-12-04
0.92372,0.010102,0.94926,0.012218,473.0,Costa Rica,CRI,CRI,2020-12-05
0.892324,0.010452,0.940039,0.013646,517.0,Costa Rica,CRI,CRI,2020-12-06
0.892324,0.010452,0.940039,0.013646,517.0,Costa Rica,CRI,CRI,2020-12-06
0.913005,0.01236,0.919588,0.01281,485.0,Costa Rica,CRI,CRI,2020-12-07
0.917423,0.011035,0.942094,0.013004,449.0,Costa Rica,CRI,CRI,2020-12-08
0.93137,0.010534,0.944798,0.011662,471.0,Costa Rica,CRI,CRI,2020-12-09
0.934844,0.011429,0.935345,0.01147,464.0,Costa Rica,CRI,CRI,2020-12-10
0.924189,0.01202,0.928416,0.012341,461.0,Costa Rica,CRI,CRI,2020-12-11
0.913477,0.012738,0.923963,0.01351,434.0,Costa Rica,CRI,CRI,2020-12-12
0.901554,0.01251,0.921909,0.01389,461.0,Costa Rica,CRI,CRI,2020-12-13
0.927,0.009558,0.930693,0.00979,707.0,Costa Rica,CRI,CRI,2020-12-14
0.923868,0.010069,0.930016,0.010467,643.0,Costa Rica,CRI,CRI,2020-12-15
0.892381,0.011661,0.915641,0.013003,569.0,Costa Rica,CRI,CRI,2020-12-16
0.892381,0.011661,0.915641,0.013003,569.0,Costa Rica,CRI,CRI,2020-12-16
0.90258,0.012389,0.910112,0.012844,534.0,Costa Rica,CRI,CRI,2020-12-17
0.894878,0.012721,0.91939,0.014332,459.0,Costa Rica,CRI,CRI,2020-12-18
0.910574,0.012026,0.929515,0.013407,454.0,Costa Rica,CRI,CRI,2020-12-19
0.909672,0.010473,0.936015,0.012268,547.0,Costa Rica,CRI,CRI,2020-12-20
0.907396,0.011798,0.929787,0.013385,470.0,Costa Rica,CRI,CRI,2020-12-21
0.954762,0.00969,0.947368,0.009019,532.0,Costa Rica,CRI,CRI,2020-12-22
0.930965,0.010242,0.935652,0.010581,575.0,Costa Rica,CRI,CRI,2020-12-23
0.950964,0.009495,0.952381,0.009628,504.0,Costa Rica,CRI,CRI,2020-12-24
0.919164,0.010885,0.940678,0.01256,472.0,Costa Rica,CRI,CRI,2020-12-25
0.933998,0.009292,0.948673,0.010455,565.0,Costa Rica,CRI,CRI,2020-12-26
0.334237,0.029344,0.405694,0.028191,281.0,Croatia,HRV,HRV,2020-04-23
0.308301,0.026643,0.316993,0.026442,306.0,Croatia,HRV,HRV,2020-04-24
0.337852,0.027748,0.325175,0.028017,286.0,Croatia,HRV,HRV,2020-04-25
0.317446,0.02607,0.312303,0.026185,317.0,Croatia,HRV,HRV,2020-04-26
0.322497,0.026673,0.379518,0.025692,332.0,Croatia,HRV,HRV,2020-04-27
0.327552,0.02881,0.364286,0.028097,280.0,Croatia,HRV,HRV,2020-04-28
0.333238,0.028644,0.34657,0.028373,277.0,Croatia,HRV,HRV,2020-04-29
0.292223,0.030767,0.320346,0.029988,231.0,Croatia,HRV,HRV,2020-04-30
0.292223,0.030767,0.320346,0.029988,231.0,Croatia,HRV,HRV,2020-04-30
0.33528,0.030682,0.338912,0.030601,239.0,Croatia,HRV,HRV,2020-05-01
0.224137,0.029334,0.258929,0.027925,224.0,Croatia,HRV,HRV,2020-05-02
0.283935,0.019383,0.33277,0.018548,592.0,Croatia,HRV,HRV,2020-05-03
0.319445,0.019544,0.319298,0.019547,570.0,Croatia,HRV,HRV,2020-05-04
0.273515,0.01905,0.301205,0.018509,581.0,Croatia,HRV,HRV,2020-05-05
0.325178,0.019139,0.327243,0.019108,602.0,Croatia,HRV,HRV,2020-05-06
0.312393,0.019045,0.327303,0.018812,608.0,Croatia,HRV,HRV,2020-05-07
0.321617,0.020863,0.336576,0.020623,514.0,Croatia,HRV,HRV,2020-05-08
0.30891,0.019976,0.314233,0.019883,541.0,Croatia,HRV,HRV,2020-05-09
0.240616,0.018328,0.262976,0.017795,578.0,Croatia,HRV,HRV,2020-05-10
0.240616,0.018328,0.262976,0.017795,578.0,Croatia,HRV,HRV,2020-05-10
0.357642,0.019856,0.320072,0.020401,553.0,Croatia,HRV,HRV,2020-05-11
0.275239,0.019405,0.270476,0.019511,525.0,Croatia,HRV,HRV,2020-05-12
0.294436,0.020228,0.294695,0.020222,509.0,Croatia,HRV,HRV,2020-05-13
0.280816,0.01875,0.28125,0.018741,576.0,Croatia,HRV,HRV,2020-05-14
0.303757,0.020598,0.29899,0.020691,495.0,Croatia,HRV,HRV,2020-05-15
0.249068,0.019288,0.26616,0.018875,526.0,Croatia,HRV,HRV,2020-05-16
0.29561,0.019048,0.266667,0.019655,540.0,Croatia,HRV,HRV,2020-05-17
0.382328,0.020855,0.322068,0.021689,503.0,Croatia,HRV,HRV,2020-05-18
0.255025,0.018121,0.25,0.018241,572.0,Croatia,HRV,HRV,2020-05-19
0.232346,0.017378,0.241776,0.017142,608.0,Croatia,HRV,HRV,2020-05-20
0.232346,0.017378,0.241776,0.017142,608.0,Croatia,HRV,HRV,2020-05-20
0.240572,0.020391,0.212871,0.021292,404.0,Croatia,HRV,HRV,2020-05-21
0.266266,0.019694,0.253579,0.020009,489.0,Croatia,HRV,HRV,2020-05-22
0.203538,0.01664,0.207071,0.016534,594.0,Croatia,HRV,HRV,2020-05-23
0.236137,0.016887,0.224223,0.017196,611.0,Croatia,HRV,HRV,2020-05-24
0.181942,0.016282,0.20197,0.015646,609.0,Croatia,HRV,HRV,2020-05-25
0.211267,0.017267,0.196226,0.017748,530.0,Croatia,HRV,HRV,2020-05-26
0.200639,0.018393,0.210953,0.018055,493.0,Croatia,HRV,HRV,2020-05-27
0.217673,0.017955,0.207436,0.018273,511.0,Croatia,HRV,HRV,2020-05-28
0.175866,0.017485,0.18107,0.017287,486.0,Croatia,HRV,HRV,2020-05-29
0.192059,0.017524,0.174468,0.018189,470.0,Croatia,HRV,HRV,2020-05-30
0.192059,0.017524,0.174468,0.018189,470.0,Croatia,HRV,HRV,2020-05-30
0.183389,0.015713,0.157699,0.016684,539.0,Croatia,HRV,HRV,2020-05-31
0.161019,0.017008,0.1606,0.017026,467.0,Croatia,HRV,HRV,2020-06-01
0.169643,0.018435,0.178241,0.018078,432.0,Croatia,HRV,HRV,2020-06-02
0.185219,0.018129,0.165877,0.018933,422.0,Croatia,HRV,HRV,2020-06-03
0.128377,0.015331,0.121145,0.015717,454.0,Croatia,HRV,HRV,2020-06-04
0.205698,0.01788,0.160757,0.019677,423.0,Croatia,HRV,HRV,2020-06-05
0.144359,0.016932,0.146453,0.016832,437.0,Croatia,HRV,HRV,2020-06-06
0.203,0.017909,0.162353,0.019534,425.0,Croatia,HRV,HRV,2020-06-07
0.167039,0.017173,0.128609,0.019135,381.0,Croatia,HRV,HRV,2020-06-08
0.129532,0.01547,0.11244,0.016444,418.0,Croatia,HRV,HRV,2020-06-09
0.129532,0.01547,0.11244,0.016444,418.0,Croatia,HRV,HRV,2020-06-09
0.128924,0.016973,0.129771,0.016926,393.0,Croatia,HRV,HRV,2020-06-10
0.162833,0.015019,0.119658,0.017085,468.0,Croatia,HRV,HRV,2020-06-11
0.13813,0.017335,0.127027,0.017962,370.0,Croatia,HRV,HRV,2020-06-12
0.131987,0.015677,0.112745,0.016778,408.0,Croatia,HRV,HRV,2020-06-13
0.140558,0.016315,0.117647,0.0176,391.0,Croatia,HRV,HRV,2020-06-14
0.105564,0.014955,0.107226,0.014853,429.0,Croatia,HRV,HRV,2020-06-15
0.107734,0.016665,0.10241,0.017042,332.0,Croatia,HRV,HRV,2020-06-16
0.108234,0.015963,0.120192,0.01525,416.0,Croatia,HRV,HRV,2020-06-17
0.180478,0.013397,0.095436,0.017536,482.0,Croatia,HRV,HRV,2020-06-18
0.140446,0.014543,0.125241,0.015266,519.0,Croatia,HRV,HRV,2020-06-19
0.140446,0.014543,0.125241,0.015266,519.0,Croatia,HRV,HRV,2020-06-19
0.074019,0.012216,0.094241,0.010946,573.0,Croatia,HRV,HRV,2020-06-20
0.12994,0.013491,0.12116,0.013902,586.0,Croatia,HRV,HRV,2020-06-21
0.132186,0.012593,0.118361,0.013204,659.0,Croatia,HRV,HRV,2020-06-22
0.149086,0.01274,0.119011,0.014013,647.0,Croatia,HRV,HRV,2020-06-23
0.180932,0.014398,0.158385,0.015181,644.0,Croatia,HRV,HRV,2020-06-24
0.167534,0.013819,0.161744,0.014015,711.0,Croatia,HRV,HRV,2020-06-25
0.174674,0.015541,0.187994,0.015103,633.0,Croatia,HRV,HRV,2020-06-26
0.185586,0.017089,0.207447,0.016385,564.0,Croatia,HRV,HRV,2020-06-27
0.200763,0.016429,0.2144,0.016036,625.0,Croatia,HRV,HRV,2020-06-28
0.194676,0.0157,0.174359,0.016385,585.0,Croatia,HRV,HRV,2020-06-29
0.194676,0.0157,0.174359,0.016385,585.0,Croatia,HRV,HRV,2020-06-29
0.194191,0.016793,0.190128,0.016929,547.0,Croatia,HRV,HRV,2020-06-30
0.188428,0.017086,0.197053,0.016797,543.0,Croatia,HRV,HRV,2020-07-01
0.209002,0.019233,0.223404,0.018775,470.0,Croatia,HRV,HRV,2020-07-02
0.236525,0.020043,0.24622,0.01977,463.0,Croatia,HRV,HRV,2020-07-03
0.2317,0.019335,0.265774,0.018467,523.0,Croatia,HRV,HRV,2020-07-04
0.231896,0.018977,0.24952,0.018508,521.0,Croatia,HRV,HRV,2020-07-05
0.199865,0.021575,0.277778,0.019262,432.0,Croatia,HRV,HRV,2020-07-06
0.272204,0.018953,0.280639,0.018775,563.0,Croatia,HRV,HRV,2020-07-07
0.216151,0.019182,0.23251,0.018691,486.0,Croatia,HRV,HRV,2020-07-08
0.208278,0.017787,0.22898,0.017191,559.0,Croatia,HRV,HRV,2020-07-09
0.208278,0.017787,0.22898,0.017191,559.0,Croatia,HRV,HRV,2020-07-09
0.269015,0.018291,0.246403,0.018823,556.0,Croatia,HRV,HRV,2020-07-10
0.279114,0.017896,0.257525,0.018358,598.0,Croatia,HRV,HRV,2020-07-11
0.212169,0.017372,0.250401,0.016393,623.0,Croatia,HRV,HRV,2020-07-12
0.349928,0.018998,0.313233,0.019537,597.0,Croatia,HRV,HRV,2020-07-13
0.350488,0.02033,0.354955,0.020271,555.0,Croatia,HRV,HRV,2020-07-14
0.36133,0.019759,0.391162,0.01945,611.0,Croatia,HRV,HRV,2020-07-15
0.457862,0.021032,0.436266,0.021129,557.0,Croatia,HRV,HRV,2020-07-16
0.443186,0.022298,0.47012,0.022194,502.0,Croatia,HRV,HRV,2020-07-17
0.495086,0.021417,0.496337,0.021417,546.0,Croatia,HRV,HRV,2020-07-18
0.447976,0.021556,0.499072,0.02144,539.0,Croatia,HRV,HRV,2020-07-19
0.447976,0.021556,0.499072,0.02144,539.0,Croatia,HRV,HRV,2020-07-19
0.464751,0.022009,0.49323,0.021957,517.0,Croatia,HRV,HRV,2020-07-20
0.445078,0.021856,0.486641,0.021731,524.0,Croatia,HRV,HRV,2020-07-21
0.495094,0.021968,0.49711,0.021968,519.0,Croatia,HRV,HRV,2020-07-22
0.51134,0.022381,0.494,0.022377,500.0,Croatia,HRV,HRV,2020-07-23
0.501278,0.022167,0.529528,0.022206,508.0,Croatia,HRV,HRV,2020-07-24
0.508433,0.022425,0.508032,0.022425,498.0,Croatia,HRV,HRV,2020-07-25
0.50254,0.022594,0.529652,0.022634,489.0,Croatia,HRV,HRV,2020-07-26
0.447589,0.023054,0.4862,0.022936,471.0,Croatia,HRV,HRV,2020-07-27
0.398295,0.022337,0.468,0.021915,500.0,Croatia,HRV,HRV,2020-07-28
0.47252,0.02301,0.509514,0.02298,473.0,Croatia,HRV,HRV,2020-07-29
0.47252,0.02301,0.509514,0.02298,473.0,Croatia,HRV,HRV,2020-07-29
0.469856,0.023301,0.471739,0.023296,460.0,Croatia,HRV,HRV,2020-07-30
0.43665,0.024329,0.471564,0.024172,422.0,Croatia,HRV,HRV,2020-07-31
0.491175,0.025195,0.477157,0.025218,394.0,Croatia,HRV,HRV,2020-08-01
0.503126,0.025119,0.488665,0.025125,397.0,Croatia,HRV,HRV,2020-08-02
0.461938,0.026114,0.479564,0.02606,367.0,Croatia,HRV,HRV,2020-08-03
0.498566,0.027011,0.521866,0.027037,343.0,Croatia,HRV,HRV,2020-08-04
0.479003,0.026374,0.483333,0.026366,360.0,Croatia,HRV,HRV,2020-08-05
0.504344,0.025839,0.517333,0.025853,375.0,Croatia,HRV,HRV,2020-08-06
0.49648,0.028333,0.466238,0.028397,311.0,Croatia,HRV,HRV,2020-08-07
0.466835,0.027563,0.460366,0.027589,328.0,Croatia,HRV,HRV,2020-08-08
0.466835,0.027563,0.460366,0.027589,328.0,Croatia,HRV,HRV,2020-08-08
0.444457,0.026114,0.479564,0.025974,367.0,Croatia,HRV,HRV,2020-08-09
0.464304,0.026357,0.455307,0.026395,358.0,Croatia,HRV,HRV,2020-08-10
0.444038,0.02546,0.445026,0.025455,382.0,Croatia,HRV,HRV,2020-08-11
0.539546,0.024093,0.480278,0.024037,431.0,Croatia,HRV,HRV,2020-08-12
0.460474,0.024906,0.45,0.024953,400.0,Croatia,HRV,HRV,2020-08-13
0.482673,0.023829,0.487528,0.023822,441.0,Croatia,HRV,HRV,2020-08-14
0.52684,0.023912,0.526316,0.023911,437.0,Croatia,HRV,HRV,2020-08-15
0.468933,0.023064,0.453961,0.023117,467.0,Croatia,HRV,HRV,2020-08-16
0.370879,0.023871,0.418224,0.023376,428.0,Croatia,HRV,HRV,2020-08-17
0.447568,0.022893,0.497908,0.022767,478.0,Croatia,HRV,HRV,2020-08-18
0.447568,0.022893,0.497908,0.022767,478.0,Croatia,HRV,HRV,2020-08-18
0.440995,0.024111,0.5058,0.023944,431.0,Croatia,HRV,HRV,2020-08-19
0.494473,0.02289,0.491632,0.022892,478.0,Croatia,HRV,HRV,2020-08-20
0.434374,0.023935,0.434884,0.023931,430.0,Croatia,HRV,HRV,2020-08-21
0.444679,0.023009,0.474576,0.022897,472.0,Croatia,HRV,HRV,2020-08-22
0.504928,0.021966,0.523166,0.021989,518.0,Croatia,HRV,HRV,2020-08-23
0.437892,0.023195,0.440087,0.023183,459.0,Croatia,HRV,HRV,2020-08-24
0.456772,0.024522,0.446602,0.024571,412.0,Croatia,HRV,HRV,2020-08-25
0.482724,0.024938,0.501241,0.024923,403.0,Croatia,HRV,HRV,2020-08-26
0.459396,0.022801,0.46875,0.02277,480.0,Croatia,HRV,HRV,2020-08-27
0.451477,0.024562,0.515663,0.024458,415.0,Croatia,HRV,HRV,2020-08-28
0.451477,0.024562,0.515663,0.024458,415.0,Croatia,HRV,HRV,2020-08-28
0.477183,0.025249,0.462916,0.025292,391.0,Croatia,HRV,HRV,2020-08-29
0.460867,0.025551,0.475196,0.025504,383.0,Croatia,HRV,HRV,2020-08-30
0.426784,0.025972,0.457995,0.025783,369.0,Croatia,HRV,HRV,2020-08-31
0.479157,0.0268,0.492837,0.02678,349.0,Croatia,HRV,HRV,2020-09-01
0.491019,0.028483,0.511327,0.028486,309.0,Croatia,HRV,HRV,2020-09-02
0.46293,0.027602,0.510638,0.027532,329.0,Croatia,HRV,HRV,2020-09-03
0.544686,0.027778,0.498462,0.027667,325.0,Croatia,HRV,HRV,2020-09-04
0.52521,0.030809,0.518939,0.030792,264.0,Croatia,HRV,HRV,2020-09-05
0.524228,0.027689,0.507645,0.02766,327.0,Croatia,HRV,HRV,2020-09-06
0.561904,0.030455,0.548507,0.030364,268.0,Croatia,HRV,HRV,2020-09-07
0.561904,0.030455,0.548507,0.030364,268.0,Croatia,HRV,HRV,2020-09-07
0.478113,0.030537,0.490706,0.030513,269.0,Croatia,HRV,HRV,2020-09-08
0.464404,0.030365,0.544444,0.030408,270.0,Croatia,HRV,HRV,2020-09-09
0.522081,0.028855,0.51495,0.028839,301.0,Croatia,HRV,HRV,2020-09-10
0.515433,0.03158,0.525896,0.031608,251.0,Croatia,HRV,HRV,2020-09-11
0.481807,0.031068,0.503846,0.031048,260.0,Croatia,HRV,HRV,2020-09-12
0.416736,0.029743,0.477032,0.029359,283.0,Croatia,HRV,HRV,2020-09-13
0.485151,0.030724,0.528302,0.030759,265.0,Croatia,HRV,HRV,2020-09-14
0.457148,0.029719,0.507042,0.029613,284.0,Croatia,HRV,HRV,2020-09-15
0.479733,0.032474,0.45339,0.03259,236.0,Croatia,HRV,HRV,2020-09-16
0.510288,0.032474,0.508403,0.032472,238.0,Croatia,HRV,HRV,2020-09-17
0.510288,0.032474,0.508403,0.032472,238.0,Croatia,HRV,HRV,2020-09-17
0.498378,0.03322,0.524229,0.033259,227.0,Croatia,HRV,HRV,2020-09-18
0.586223,0.032022,0.528689,0.031594,244.0,Croatia,HRV,HRV,2020-09-19
0.469864,0.032207,0.495868,0.032149,242.0,Croatia,HRV,HRV,2020-09-20
0.454086,0.033259,0.502203,0.033119,227.0,Croatia,HRV,HRV,2020-09-21
0.460325,0.030537,0.509294,0.030446,269.0,Croatia,HRV,HRV,2020-09-22
0.587578,0.031689,0.544355,0.031322,248.0,Croatia,HRV,HRV,2020-09-23
0.562614,0.033001,0.577778,0.033145,225.0,Croatia,HRV,HRV,2020-09-24
0.522937,0.033619,0.568807,0.033906,218.0,Croatia,HRV,HRV,2020-09-25
0.457986,0.03402,0.502304,0.0339,217.0,Croatia,HRV,HRV,2020-09-26
0.520022,0.03194,0.49187,0.031918,246.0,Croatia,HRV,HRV,2020-09-27
0.520022,0.03194,0.49187,0.031918,246.0,Croatia,HRV,HRV,2020-09-27
0.459837,0.033541,0.484305,0.033449,223.0,Croatia,HRV,HRV,2020-09-28
0.519276,0.032339,0.546218,0.032454,238.0,Croatia,HRV,HRV,2020-09-29
0.493599,0.033233,0.519824,0.033257,227.0,Croatia,HRV,HRV,2020-09-30
0.504117,0.033916,0.539171,0.03402,217.0,Croatia,HRV,HRV,2020-10-01
0.542325,0.031034,0.566406,0.031199,256.0,Croatia,HRV,HRV,2020-10-02
0.516855,0.03311,0.49345,0.033094,229.0,Croatia,HRV,HRV,2020-10-03
0.498265,0.029979,0.512545,0.029988,279.0,Croatia,HRV,HRV,2020-10-04
0.565788,0.031534,0.558233,0.031474,249.0,Croatia,HRV,HRV,2020-10-05
0.487322,0.029501,0.533101,0.029556,287.0,Croatia,HRV,HRV,2020-10-06
0.489156,0.030495,0.527881,0.030535,269.0,Croatia,HRV,HRV,2020-10-07
0.489156,0.030495,0.527881,0.030535,269.0,Croatia,HRV,HRV,2020-10-07
0.467036,0.02601,0.481081,0.025972,370.0,Croatia,HRV,HRV,2020-10-08
0.549444,0.02859,0.562914,0.028678,302.0,Croatia,HRV,HRV,2020-10-09
0.565588,0.029623,0.60219,0.03,274.0,Croatia,HRV,HRV,2020-10-10
0.524991,0.028431,0.558824,0.028594,306.0,Croatia,HRV,HRV,2020-10-11
0.507783,0.030631,0.520599,0.030653,267.0,Croatia,HRV,HRV,2020-10-12
0.558728,0.031641,0.581967,0.031853,244.0,Croatia,HRV,HRV,2020-10-13
0.586324,0.027557,0.62987,0.028108,308.0,Croatia,HRV,HRV,2020-10-14
0.604508,0.026692,0.645963,0.027291,322.0,Croatia,HRV,HRV,2020-10-15
0.639567,0.024717,0.656757,0.024994,370.0,Croatia,HRV,HRV,2020-10-16
0.610335,0.026992,0.668852,0.02797,305.0,Croatia,HRV,HRV,2020-10-17
0.610335,0.026992,0.668852,0.02797,305.0,Croatia,HRV,HRV,2020-10-17
0.663527,0.026846,0.679868,0.027189,303.0,Croatia,HRV,HRV,2020-10-18
0.696491,0.026967,0.722022,0.027675,277.0,Croatia,HRV,HRV,2020-10-19
0.627768,0.027469,0.667797,0.028192,295.0,Croatia,HRV,HRV,2020-10-20
0.686243,0.027257,0.713768,0.027981,276.0,Croatia,HRV,HRV,2020-10-21
0.631341,0.025677,0.705696,0.027182,316.0,Croatia,HRV,HRV,2020-10-22
0.645867,0.027377,0.682759,0.028132,290.0,Croatia,HRV,HRV,2020-10-23
0.666458,0.026343,0.677215,0.026565,316.0,Croatia,HRV,HRV,2020-10-24
0.607936,0.02754,0.666667,0.028522,294.0,Croatia,HRV,HRV,2020-10-25
0.635164,0.023409,0.670792,0.023979,404.0,Croatia,HRV,HRV,2020-10-27
0.635164,0.023409,0.670792,0.023979,404.0,Croatia,HRV,HRV,2020-10-27
0.718312,0.02139,0.7,0.020996,460.0,Croatia,HRV,HRV,2020-10-28
0.70229,0.025785,0.73064,0.026577,297.0,Croatia,HRV,HRV,2020-10-29
0.589656,0.028622,0.646429,0.029449,280.0,Croatia,HRV,HRV,2020-10-30
0.632495,0.029554,0.682731,0.030615,249.0,Croatia,HRV,HRV,2020-10-31
0.665176,0.028423,0.695817,0.029156,263.0,Croatia,HRV,HRV,2020-11-01
0.663443,0.032112,0.685714,0.032686,210.0,Croatia,HRV,HRV,2020-11-02
0.676143,0.031024,0.690583,0.031406,223.0,Croatia,HRV,HRV,2020-11-03
0.637853,0.03079,0.696429,0.032185,224.0,Croatia,HRV,HRV,2020-11-04
0.653541,0.031364,0.683258,0.032081,221.0,Croatia,HRV,HRV,2020-11-05
0.714301,0.031054,0.701835,0.030667,218.0,Croatia,HRV,HRV,2020-11-06
0.714301,0.031054,0.701835,0.030667,218.0,Croatia,HRV,HRV,2020-11-06
0.75905,0.03084,0.736585,0.029942,205.0,Croatia,HRV,HRV,2020-11-07
0.695726,0.031007,0.693694,0.03095,222.0,Croatia,HRV,HRV,2020-11-08
0.583019,0.031245,0.646809,0.032232,235.0,Croatia,HRV,HRV,2020-11-09
0.729028,0.030553,0.702222,0.029697,225.0,Croatia,HRV,HRV,2020-11-10
0.711329,0.03314,0.718919,0.033406,185.0,Croatia,HRV,HRV,2020-11-11
0.652292,0.033434,0.682051,0.034192,195.0,Croatia,HRV,HRV,2020-11-12
0.668822,0.035943,0.708075,0.037207,161.0,Croatia,HRV,HRV,2020-11-13
0.724768,0.030906,0.802395,0.034665,167.0,Croatia,HRV,HRV,2020-11-14
0.640808,0.033539,0.6875,0.034714,192.0,Croatia,HRV,HRV,2020-11-15
0.790486,0.031265,0.786127,0.031031,173.0,Croatia,HRV,HRV,2020-11-16
0.790486,0.031265,0.786127,0.031031,173.0,Croatia,HRV,HRV,2020-11-16
0.737064,0.031395,0.778409,0.033278,176.0,Croatia,HRV,HRV,2020-11-17
0.733172,0.028452,0.712598,0.027807,254.0,Croatia,HRV,HRV,2020-11-18
0.667624,0.027585,0.716418,0.028829,268.0,Croatia,HRV,HRV,2020-11-19
0.801803,0.024185,0.762058,0.022641,311.0,Croatia,HRV,HRV,2020-11-20
0.67899,0.023818,0.717877,0.024709,358.0,Croatia,HRV,HRV,2020-11-21
0.735416,0.02168,0.763636,0.02251,385.0,Croatia,HRV,HRV,2020-11-22
0.745053,0.025057,0.733974,0.024714,312.0,Croatia,HRV,HRV,2020-11-23
0.686708,0.024151,0.686486,0.024146,370.0,Croatia,HRV,HRV,2020-11-24
0.665878,0.023988,0.70137,0.024723,365.0,Croatia,HRV,HRV,2020-11-25
0.683515,0.022298,0.722772,0.023169,404.0,Croatia,HRV,HRV,2020-11-26
0.683515,0.022298,0.722772,0.023169,404.0,Croatia,HRV,HRV,2020-11-26
0.683081,0.022991,0.705584,0.02347,394.0,Croatia,HRV,HRV,2020-11-27
0.762415,0.020588,0.736383,0.019887,459.0,Croatia,HRV,HRV,2020-11-28
0.72201,0.022226,0.713253,0.022018,415.0,Croatia,HRV,HRV,2020-11-29
0.700845,0.022235,0.69213,0.022056,432.0,Croatia,HRV,HRV,2020-11-30
0.694955,0.020551,0.736957,0.021491,460.0,Croatia,HRV,HRV,2020-12-01
0.699219,0.023103,0.718421,0.023557,380.0,Croatia,HRV,HRV,2020-12-02
0.734754,0.019292,0.758621,0.019903,493.0,Croatia,HRV,HRV,2020-12-03
0.736908,0.019079,0.741935,0.019199,527.0,Croatia,HRV,HRV,2020-12-04
0.707937,0.019642,0.698355,0.01946,547.0,Croatia,HRV,HRV,2020-12-05
0.645322,0.02031,0.693798,0.021082,516.0,Croatia,HRV,HRV,2020-12-06
0.645322,0.02031,0.693798,0.021082,516.0,Croatia,HRV,HRV,2020-12-06
0.733471,0.020712,0.746606,0.021054,442.0,Croatia,HRV,HRV,2020-12-07
0.731167,0.020016,0.763274,0.020877,452.0,Croatia,HRV,HRV,2020-12-08
0.735231,0.018838,0.74812,0.019147,532.0,Croatia,HRV,HRV,2020-12-09
0.712336,0.020608,0.704684,0.02045,491.0,Croatia,HRV,HRV,2020-12-10
0.741149,0.020706,0.727862,0.020378,463.0,Croatia,HRV,HRV,2020-12-11
0.715915,0.019856,0.722986,0.020009,509.0,Croatia,HRV,HRV,2020-12-12
0.712949,0.019024,0.728102,0.019343,548.0,Croatia,HRV,HRV,2020-12-13
0.702582,0.015871,0.724181,0.016233,794.0,Croatia,HRV,HRV,2020-12-14
0.739961,0.017573,0.74513,0.017688,616.0,Croatia,HRV,HRV,2020-12-15
0.681178,0.019637,0.726744,0.020535,516.0,Croatia,HRV,HRV,2020-12-16
0.681178,0.019637,0.726744,0.020535,516.0,Croatia,HRV,HRV,2020-12-16
0.728862,0.019569,0.733855,0.019685,511.0,Croatia,HRV,HRV,2020-12-17
0.709121,0.020684,0.707216,0.020644,485.0,Croatia,HRV,HRV,2020-12-18
0.709621,0.021482,0.71236,0.021543,445.0,Croatia,HRV,HRV,2020-12-19
0.714211,0.019461,0.736842,0.019966,513.0,Croatia,HRV,HRV,2020-12-20
0.723602,0.020607,0.737418,0.020943,457.0,Croatia,HRV,HRV,2020-12-21
0.707859,0.020897,0.727473,0.021342,455.0,Croatia,HRV,HRV,2020-12-22
0.726976,0.022117,0.707547,0.021662,424.0,Croatia,HRV,HRV,2020-12-23
0.742167,0.023196,0.755814,0.02362,344.0,Croatia,HRV,HRV,2020-12-24
0.741246,0.024234,0.72434,0.023751,341.0,Croatia,HRV,HRV,2020-12-25
0.681919,0.021694,0.71167,0.022304,437.0,Croatia,HRV,HRV,2020-12-26
0.97046,0.013565,0.966292,0.012726,178.0,Czech Republic,CZE,CZE,2020-04-23
